year,state,party,two_party_pct
1980,OR,DEMOCRAT,0.6051226037590907
1980,OR,REPUBLICAN,0.39487739624090934
1980,PA,DEMOCRAT,0.5265244100005724
1980,PA,REPUBLICAN,0.49453656639945054
1980,RI,DEMOCRAT,0.5615192805077294
1980,RI,REPUBLICAN,0.4384807194922707
1980,SC,DEMOCRAT,0.49289204000137193
1980,SC,REPUBLICAN,0.507107959998628
1980,SD,DEMOCRAT,0.5370513827428116
1980,SD,REPUBLICAN,0.46294861725718844
1980,TN,DEMOCRAT,0.6011081716238514
1980,TN,REPUBLICAN,0.5417489712332915
1980,TX,DEMOCRAT,0.6564643372721113
1980,TX,REPUBLICAN,0.41224279527346647
1980,UT,DEMOCRAT,0.3950116056851255
1980,UT,REPUBLICAN,0.6049883943148744
1980,VA,DEMOCRAT,0.4086092555599527
1980,VA,REPUBLICAN,0.7479028839467087
1980,VT,DEMOCRAT,0.1382881272621654
1980,VT,REPUBLICAN,0.8617118727378346
1980,WA,DEMOCRAT,0.5044907857899533
1980,WA,REPUBLICAN,0.4955092142100467
1980,WI,DEMOCRAT,0.5195689912925705
1980,WI,REPUBLICAN,0.4804310087074295
1980,WV,DEMOCRAT,0.5788863089079639
1980,WV,REPUBLICAN,0.42111369109203606
1980,WY,DEMOCRAT,0.31430945379760633
1980,WY,REPUBLICAN,0.6856905462023937
1982,AK,DEMOCRAT,0.28849321906980613
1982,AK,REPUBLICAN,0.7115067809301938
1982,AL,DEMOCRAT,0.736941338092757
1982,AL,REPUBLICAN,0.3069017722251169
1982,AR,DEMOCRAT,0.5264129239805101
1982,AR,REPUBLICAN,0.4735870760194899
1982,AZ,DEMOCRAT,0.4455830083844775
1982,AZ,REPUBLICAN,0.5544169916155225
1982,CA,DEMOCRAT,0.5283422875823587
1982,CA,REPUBLICAN,0.47165771241764126
1982,CO,DEMOCRAT,0.47685987002700553
1982,CO,REPUBLICAN,0.5231401299729945
1982,CT,DEMOCRAT,0.5421780854840246
1982,CT,REPUBLICAN,0.4578219145159754
1982,DE,DEMOCRAT,0.5306431287226824
1982,DE,REPUBLICAN,0.4693568712773176
1982,FL,DEMOCRAT,0.6553138185819036
1982,FL,REPUBLICAN,0.42378536856033727
1982,GA,DEMOCRAT,0.7688164907610077
1982,GA,REPUBLICAN,0.33026215605570336
1982,HI,DEMOCRAT,0.9173781409931726
1982,HI,REPUBLICAN,0.08262185900682742
1982,IA,DEMOCRAT,0.526489884268154
1982,IA,REPUBLICAN,0.473510115731846
1982,ID,DEMOCRAT,0.47018278761893867
1982,ID,REPUBLICAN,0.5298172123810614
1982,IL,DEMOCRAT,0.575898675031191
1982,IL,REPUBLICAN,0.424101324968809
1982,IN,DEMOCRAT,0.4945794202620526
1982,IN,REPUBLICAN,0.5054205797379474
1982,KS,DEMOCRAT,0.4680498052307961
1982,KS,REPUBLICAN,0.5319501947692039
1982,KY,DEMOCRAT,0.6323250383563679
1982,KY,REPUBLICAN,0.4289541219175707
1982,LA,DEMOCRAT,1.0
1982,LA,REPUBLICAN,1.0
1982,MA,DEMOCRAT,0.7612819509835351
1982,MA,REPUBLICAN,0.376353387796072
1982,MD,DEMOCRAT,0.6851963157952584
1982,MD,REPUBLICAN,0.31480368420474153
1982,ME,DEMOCRAT,0.410626476496854
1982,ME,REPUBLICAN,0.589373523503146
1982,MI,DEMOCRAT,0.6226362813954069
